Target,Target_Namespace,Target_Method,Job_Id,Job_OutlierMode,Job_Toolchain,Job_IterationCount,Job_LaunchCount,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes,AllocatedKB,heuristic,s,size
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=18,0,Workload,Result,11,875913200,256,3421.5359399999998,20,13,6,749679,732.1083984375,entropy,18,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=18,0,Workload,Result,12,876089800,256,3422.2257799999998,20,13,6,749679,732.1083984375,entropy,18,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=18,0,Workload,Result,13,875925100,256,3421.5824199999997,20,13,6,749679,732.1083984375,entropy,18,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=18,0,Workload,Result,14,874683800,256,3416.73359,20,13,6,749679,732.1083984375,entropy,18,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=18,0,Workload,Result,15,878819300,256,3432.88789,20,13,6,749679,732.1083984375,entropy,18,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,1,749882900,256,2929.2300800000003,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,2,762859800,256,2979.92109,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,3,766744300,256,2995.09492,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,4,754750900,256,2948.2457000000004,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,5,761746800,256,2975.57344,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,6,760923100,256,2972.3558599999997,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,7,757867100,256,2960.4183599999997,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,8,752138000,256,2938.03906,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,9,762596100,256,2978.89102,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,10,746202000,256,2914.85156,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,11,751476500,256,2935.45508,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,12,747083100,256,2918.2933599999997,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,13,761173400,256,2973.3335899999997,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,14,750143700,256,2930.24883,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=19,0,Workload,Result,15,764351800,256,2985.74922,20,13,6,749678,732.107421875,entropy,19,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,1,757537600,256,2959.13125,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,2,757804800,256,2960.175,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,3,761443700,256,2974.38945,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,4,776945400,256,3034.94297,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,5,761384600,256,2974.15859,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,6,759563500,256,2967.04492,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,7,747762900,256,2920.9488300000003,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,8,755558600,256,2951.40078,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,9,754200200,256,2946.09453,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,10,750138900,256,2930.2300800000003,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,11,750427400,256,2931.3570299999997,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,12,744506900,256,2908.2300800000003,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,13,745013600,256,2910.20938,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,14,747051100,256,2918.1683599999997,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=20,0,Workload,Result,15,752032500,256,2937.6269500000003,20,13,6,749679,732.1083984375,entropy,20,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,1,837875700,256,3272.95195,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,2,834319500,256,3259.0605499999997,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,3,835346800,256,3263.07344,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,4,836099100,256,3266.0121099999997,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,5,833868700,256,3257.29961,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,6,838195700,256,3274.20195,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,7,812177400,256,3172.56797,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,8,818067300,256,3195.57539,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,9,810103900,256,3164.46836,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,10,821189600,256,3207.77188,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,11,837346000,256,3270.88281,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,12,837191700,256,3270.28008,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,13,834270700,256,3258.86992,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,14,834142700,256,3258.36992,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=21,0,Workload,Result,15,834330600,256,3259.1039100000003,20,13,6,749679,732.1083984375,entropy,21,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,1,525794600,128,4107.77031,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,2,521186400,128,4071.76875,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,3,526638400,128,4114.3625,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,4,526472400,128,4113.06563,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,5,525928700,128,4108.81797,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,6,526891600,128,4116.34063,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,7,526379200,128,4112.3375,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,8,528502800,128,4128.92813,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,9,528450700,128,4128.52109,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,10,526353400,128,4112.13594,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,11,528061900,128,4125.48359,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,12,529618000,128,4137.64063,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,13,525018300,128,4101.70547,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,14,527066500,128,4117.70703,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=22,0,Workload,Result,15,528080700,128,4125.63047,10,7,3,749676,732.10546875,entropy,22,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=23,0,Workload,Result,1,959311000,256,3747.3085899999996,20,13,6,749679,732.1083984375,entropy,23,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=23,0,Workload,Result,2,958057700,256,3742.41289,20,13,6,749679,732.1083984375,entropy,23,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=23,0,Workload,Result,3,952302100,256,3719.93008,20,13,6,749679,732.1083984375,entropy,23,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=23,0,Workload,Result,4,952059100,256,3718.9808599999997,20,13,6,749679,732.1083984375,entropy,23,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=23,0,Workload,Result,5,961968400,256,3757.68906,20,13,6,749679,732.1083984375,entropy,23,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=23,0,Workload,Result,6,961064900,256,3754.15977,20,13,6,749679,732.1083984375,entropy,23,30
Benchmark.OriginalModel,Benchmarks,Basic,MediumRun,DontRemove,InProcessNoEmitToolchain,15,1,10,"MediumRun(OutlierMode=DontRemove, Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=1, WarmupCount=10)",Heuristic=Entropy&Size=30&s=23,0,Workload,Result,7,959724700,256,3748.92461,20,13,6,749679,732.1083984375,entropy,23,30
